date,time,latitude,longitude,object
2024-12-03,15:00:13,19.054713,72.910881,
2024-12-03,15:00:14,19.054723,72.910882,uneven surface
2024-12-03,15:00:15,19.054742,72.910889,
2024-12-03,15:00:16,19.054749,72.910894,
2024-12-03,15:00:17,19.054757,72.910899,
2024-12-03,15:00:18,19.054764,72.910904,
2024-12-03,15:00:19,19.054772,72.910909,
2024-12-03,15:00:20,19.05478,72.910914,
2024-12-03,15:00:21,19.054787,72.910918,debris
2024-12-03,15:00:22,19.054795,72.910923,
2024-12-03,15:00:23,19.054803,72.910928,
2024-12-03,15:00:24,19.05481,72.910933,
2024-12-03,15:00:25,19.054818,72.910938,
2024-12-03,15:01:20,19.054825,72.910943,crack
2024-12-03,15:01:21,19.054833,72.910948,
2024-12-03,15:01:22,19.054864,72.910956,
2024-12-03,15:01:23,19.054891,72.910966,
2024-12-03,15:01:24,19.05492,72.910969,debris
2024-12-03,15:01:25,19.054951,72.910966,
2024-12-03,15:01:26,19.054982,72.910957,
2024-12-03,15:01:27,19.055014,72.910943,
2024-12-03,15:01:28,19.055049,72.91094,pothole
2024-12-03,15:01:29,19.055083,72.910927,uneven surface
2024-12-03,15:01:30,19.055108,72.910901,
2024-12-03,15:01:31,19.05514,72.910861,debris
2024-12-03,15:01:32,19.055157,72.910837,crack
2024-12-03,15:01:33,19.055187,72.910806,debris
2024-12-03,15:01:34,19.055217,72.910768,
2024-12-03,15:01:35,19.055244,72.910735,
2024-12-03,15:01:36,19.055265,72.910711,crack
2024-12-03,15:01:37,19.055284,72.91069,
2024-12-03,15:01:38,19.05529,72.910683,
2024-12-03,15:01:39,19.055301,72.91067,crack
2024-12-03,15:01:40,19.055312,72.910658,
2024-12-03,15:01:41,19.055322,72.910646,debris
2024-12-03,15:01:42,19.055332,72.910634,debris
2024-12-03,15:01:43,19.055342,72.910623,
2024-12-03,15:01:44,19.055353,72.910612,
2024-12-03,15:01:45,19.055362,72.910604,
2024-12-03,15:01:46,19.055362,72.910606,waterlogging
2024-12-03,15:01:47,19.05536,72.910606,waterlogging
2024-12-03,15:01:48,19.055359,72.910607,
2024-12-03,15:01:49,19.055359,72.910607,
2024-12-03,15:01:50,19.055359,72.910607,pothole
2024-12-03,15:01:51,19.055362,72.910606,
2024-12-03,15:01:52,19.055371,72.910598,
2024-12-03,15:01:53,19.055373,72.910595,
2024-12-03,15:01:54,19.055372,72.910596,
2024-12-03,15:01:55,19.055372,72.910596,
2024-12-03,15:01:56,19.055372,72.910596,debris
2024-12-03,15:01:57,19.055372,72.910596,
2024-12-03,15:01:58,19.055372,72.910596,
2024-12-03,15:01:59,19.055372,72.910596,
2024-12-03,15:02:00,19.055372,72.910596,
2024-12-03,15:02:01,19.055372,72.910596,uneven surface
2024-12-03,15:02:02,19.055372,72.910596,debris
2024-12-03,15:02:04,19.055424,72.910553,waterlogging
2024-12-03,15:02:05,19.055437,72.91054,crack
2024-12-03,15:02:06,19.05546,72.910522,
2024-12-03,15:02:07,19.055469,72.910514,
2024-12-03,15:02:08,19.055494,72.910492,
2024-12-03,15:02:09,19.055517,72.910468,uneven surface
2024-12-03,15:02:10,19.055542,72.910445,
2024-12-03,15:02:11,19.055567,72.910422,
2024-12-03,15:02:12,19.055594,72.910403,
2024-12-03,15:02:13,19.055612,72.910395,pothole
2024-12-03,15:02:14,19.055621,72.910389,waterlogging
2024-12-03,15:02:15,19.055628,72.910385,
2024-12-03,15:02:16,19.055632,72.910381,
2024-12-03,15:02:17,19.055641,72.910379,
2024-12-03,15:02:18,19.055652,72.910373,
2024-12-03,15:02:19,19.055665,72.910365,
2024-12-03,15:02:20,19.055681,72.910356,pothole
2024-12-03,15:02:21,19.055702,72.910345,waterlogging
2024-12-03,15:02:22,19.055708,72.910341,waterlogging
2024-12-03,15:02:23,19.055715,72.910337,
2024-12-03,15:02:24,19.055723,72.910332,
2024-12-03,15:02:25,19.055733,72.910327,uneven surface
2024-12-03,15:02:26,19.055742,72.910322,
2024-12-03,15:02:27,19.055746,72.91032,uneven surface
2024-12-03,15:02:28,19.055769,72.910307,
2024-12-03,15:02:29,19.055793,72.910295,crack
2024-12-03,15:02:30,19.055802,72.910289,
2024-12-03,15:02:31,19.055834,72.910275,
2024-12-03,15:02:32,19.055844,72.91027,
2024-12-03,15:02:33,19.055862,72.910262,
2024-12-03,15:02:34,19.055874,72.910258,
2024-12-03,15:02:35,19.055889,72.910253,pothole
2024-12-03,15:02:36,19.055894,72.91025,
2024-12-03,15:02:37,19.0559,72.910248,uneven surface
2024-12-03,15:02:38,19.055905,72.910245,
2024-12-03,15:02:39,19.05591,72.910243,
2024-12-03,15:02:40,19.055937,72.910234,
2024-12-03,15:02:41,19.055945,72.910231,
2024-12-03,15:02:42,19.055962,72.910226,
2024-12-03,15:02:43,19.055974,72.910221,
2024-12-03,15:02:44,19.056001,72.910214,
2024-12-03,15:02:45,19.05601,72.910211,debris
2024-12-03,15:02:46,19.056043,72.910199,uneven surface
2024-12-03,15:02:47,19.056053,72.910194,
2024-12-03,15:02:48,19.056082,72.910184,
2024-12-03,15:02:49,19.05609,72.910182,crack
2024-12-03,15:02:50,19.056117,72.910174,waterlogging
2024-12-03,15:02:51,19.056126,72.910171,debris
2024-12-03,15:02:52,19.056145,72.91016,crack
2024-12-03,15:02:53,19.056155,72.910157,
2024-12-03,15:02:54,19.056165,72.910153,crack
2024-12-03,15:02:55,19.056197,72.91014,crack
2024-12-03,15:02:56,19.056208,72.910136,
2024-12-03,15:02:57,19.056238,72.910125,
2024-12-03,15:02:58,19.056248,72.910121,
2024-12-03,15:02:59,19.056258,72.910117,
2024-12-03,15:03:00,19.056266,72.910113,debris
2024-12-03,15:03:01,19.056276,72.910109,
2024-12-03,15:03:02,19.056288,72.910104,uneven surface
2024-12-03,15:03:03,19.0563,72.910096,
2024-12-03,15:03:04,19.05633,72.910079,
2024-12-03,15:03:05,19.056341,72.910073,
2024-12-03,15:03:06,19.056371,72.91006,
2024-12-03,15:03:07,19.056399,72.910048,
2024-12-03,15:03:08,19.056426,72.910034,
2024-12-03,15:03:09,19.056452,72.91002,
2024-12-03,15:03:10,19.056472,72.910005,
2024-12-03,15:03:12,19.056489,72.909994,
2024-12-03,15:03:13,19.056504,72.909984,
2024-12-03,15:03:14,19.056519,72.909975,
2024-12-03,15:03:15,19.056532,72.909966,pothole
2024-12-03,15:03:16,19.056545,72.909958,uneven surface
2024-12-03,15:03:17,19.056557,72.909949,crack
2024-12-03,15:03:18,19.056569,72.90994,
2024-12-03,15:03:19,19.056583,72.909931,
2024-12-03,15:03:20,19.056593,72.909923,uneven surface
2024-12-03,15:03:21,19.056608,72.909914,waterlogging
2024-12-03,15:03:22,19.056622,72.909907,
2024-12-03,15:03:23,19.056657,72.909886,
2024-12-03,15:03:24,19.05667,72.909877,
2024-12-03,15:03:25,19.056704,72.909854,
2024-12-03,15:03:26,19.056762,72.909815,
2024-12-03,15:03:27,19.056797,72.909791,
2024-12-03,15:03:28,19.056836,72.909765,uneven surface
2024-12-03,15:03:29,19.056875,72.909739,
2024-12-03,15:03:30,19.056912,72.909712,
2024-12-03,15:03:31,19.056949,72.909686,
2024-12-03,15:03:32,19.056984,72.909659,
2024-12-03,15:03:33,19.057017,72.909632,
2024-12-03,15:03:34,19.057052,72.909603,uneven surface
2024-12-03,15:03:35,19.057083,72.909574,waterlogging
2024-12-03,15:03:36,19.057108,72.909545,
2024-12-03,15:03:37,19.057132,72.909524,uneven surface
2024-12-03,15:03:38,19.057149,72.909511,
2024-12-03,15:03:39,19.057153,72.909506,
2024-12-03,15:03:40,19.057159,72.909501,pothole
2024-12-03,15:03:41,19.057163,72.909496,waterlogging
2024-12-03,15:03:42,19.057171,72.909488,
2024-12-03,15:03:43,19.057183,72.909474,debris
2024-12-03,15:03:44,19.057206,72.909449,
2024-12-03,15:03:45,19.057214,72.909438,waterlogging
2024-12-03,15:03:46,19.057237,72.909415,
2024-12-03,15:03:47,19.057261,72.909389,
2024-12-03,15:03:48,19.057286,72.909364,pothole
2024-12-03,15:03:49,19.057315,72.909335,
2024-12-03,15:03:50,19.057342,72.909311,
2024-12-03,15:03:51,19.057366,72.909285,waterlogging
2024-12-03,15:03:52,19.057392,72.909257,
2024-12-03,15:03:53,19.057418,72.909231,uneven surface
2024-12-03,15:03:54,19.05744,72.909212,debris
2024-12-03,15:03:55,19.057462,72.909192,
2024-12-03,15:03:56,19.057484,72.909175,debris
2024-12-03,15:03:57,19.057507,72.909153,debris
2024-12-03,15:03:58,19.05753,72.909126,crack
2024-12-03,15:03:59,19.057552,72.909092,
2024-12-03,15:04:00,19.057578,72.909059,
2024-12-03,15:04:01,19.057609,72.909028,
2024-12-03,15:04:02,19.057645,72.908998,
2024-12-03,15:04:03,19.057679,72.908959,pothole
2024-12-03,15:04:04,19.057713,72.908928,
2024-12-03,15:04:05,19.057748,72.908896,pothole
2024-12-03,15:04:06,19.057783,72.908861,
2024-12-03,15:04:07,19.057815,72.908828,
2024-12-03,15:04:08,19.057847,72.908793,crack
2024-12-03,15:04:09,19.057881,72.908758,crack
2024-12-03,15:04:10,19.057916,72.908724,
2024-12-03,15:04:11,19.05795,72.90869,
2024-12-03,15:04:12,19.057984,72.908655,
2024-12-03,15:04:13,19.058016,72.908624,waterlogging
2024-12-03,15:04:14,19.058045,72.908592,uneven surface
2024-12-03,15:04:15,19.058071,72.908562,
2024-12-03,15:04:16,19.0581,72.908532,waterlogging
2024-12-03,15:04:17,19.058131,72.908502,pothole
2024-12-03,15:04:18,19.058161,72.90847,
2024-12-03,15:04:19,19.058192,72.908435,
2024-12-03,15:04:20,19.058223,72.908402,debris
2024-12-03,15:04:21,19.058254,72.908366,crack
2024-12-03,15:04:22,19.058286,72.908333,
2024-12-03,15:04:23,19.058303,72.908288,
2024-12-03,15:04:24,19.058322,72.908258,
2024-12-03,15:04:25,19.058344,72.908239,
2024-12-03,15:04:26,19.058369,72.908205,
2024-12-03,15:04:27,19.058378,72.908194,pothole
2024-12-03,15:04:28,19.058398,72.908172,debris
2024-12-03,15:04:29,19.058427,72.908146,uneven surface
2024-12-03,15:04:30,19.058453,72.908117,
2024-12-03,15:04:31,19.058473,72.90809,
2024-12-03,15:04:32,19.058494,72.908067,uneven surface
2024-12-03,15:04:33,19.058502,72.908058,
2024-12-03,15:04:34,19.058528,72.908029,
2024-12-03,15:04:35,19.058539,72.908016,
2024-12-03,15:04:36,19.05857,72.907986,pothole
2024-12-03,15:04:37,19.058595,72.907959,
2024-12-03,15:04:38,19.058622,72.907931,pothole
2024-12-03,15:04:39,19.058648,72.9079,crack
2024-12-03,15:04:40,19.058674,72.907869,waterlogging
2024-12-03,15:04:41,19.058705,72.907839,
2024-12-03,15:04:42,19.058739,72.907806,pothole
2024-12-03,15:04:43,19.058772,72.907774,
2024-12-03,15:04:44,19.058806,72.907741,uneven surface
2024-12-03,15:04:45,19.058838,72.907707,uneven surface
2024-12-03,15:04:46,19.058871,72.907675,uneven surface
2024-12-03,15:04:47,19.058903,72.907642,debris
2024-12-03,15:04:48,19.058935,72.90761,pothole
2024-12-03,15:04:49,19.058967,72.907576,
2024-12-03,15:04:50,19.058999,72.907548,
2024-12-03,15:04:51,19.059027,72.907516,
2024-12-03,15:04:52,19.059052,72.907481,
2024-12-03,15:04:53,19.059076,72.907447,
2024-12-03,15:04:54,19.059094,72.907418,waterlogging
2024-12-03,15:04:55,19.0591,72.907409,crack
2024-12-03,15:04:56,19.059124,72.907379,
2024-12-03,15:04:57,19.059133,72.907366,
2024-12-03,15:04:58,19.059149,72.90733,
2024-12-03,15:04:59,19.059165,72.907299,crack
2024-12-03,15:05:00,19.059182,72.907263,
2024-12-03,15:05:01,19.0592,72.907225,
2024-12-03,15:05:02,19.059218,72.907191,pothole
2024-12-03,15:05:03,19.05923,72.907165,debris
2024-12-03,15:05:04,19.059246,72.907131,
2024-12-03,15:05:05,19.059265,72.907096,
2024-12-03,15:05:06,19.059282,72.907062,
2024-12-03,15:05:07,19.059302,72.907018,debris
2024-12-03,15:05:08,19.05932,72.906975,waterlogging
2024-12-03,15:05:09,19.059336,72.906934,uneven surface
2024-12-03,15:05:10,19.059345,72.906901,
2024-12-03,15:05:11,19.059357,72.906864,crack
2024-12-03,15:05:12,19.059374,72.906832,
2024-12-03,15:05:13,19.059393,72.906801,
2024-12-03,15:05:14,19.059411,72.906775,
2024-12-03,15:05:15,19.059424,72.906741,waterlogging
2024-12-03,15:05:16,19.059439,72.9067,
2024-12-03,15:05:17,19.059457,72.906653,
2024-12-03,15:05:18,19.059478,72.906606,
2024-12-03,15:05:19,19.059499,72.906559,crack
2024-12-03,15:05:20,19.05952,72.90651,crack
2024-12-03,15:05:21,19.059544,72.90646,waterlogging
2024-12-03,15:05:22,19.059566,72.906413,
2024-12-03,15:05:23,19.059589,72.906364,
2024-12-03,15:05:24,19.059611,72.906315,
2024-12-03,15:05:25,19.059637,72.906264,
2024-12-03,15:05:26,19.059659,72.906218,
2024-12-03,15:05:27,19.059681,72.906173,
2024-12-03,15:05:28,19.059702,72.906127,
2024-12-03,15:05:29,19.059725,72.906079,
2024-12-03,15:05:30,19.059749,72.90603,
2024-12-03,15:05:31,19.059773,72.905979,
2024-12-03,15:05:32,19.059799,72.90593,uneven surface
2024-12-03,15:05:33,19.059821,72.90588,
2024-12-03,15:05:34,19.059842,72.905827,uneven surface
2024-12-03,15:05:35,19.059863,72.905776,
2024-12-03,15:05:36,19.059885,72.905725,crack
2024-12-03,15:05:37,19.0599,72.905684,waterlogging
2024-12-03,15:05:38,19.059911,72.905658,
2024-12-03,15:05:39,19.059918,72.905641,uneven surface
2024-12-03,15:05:40,19.059925,72.905624,
2024-12-03,15:05:41,19.059943,72.905586,
2024-12-03,15:05:42,19.05995,72.905569,
2024-12-03,15:05:43,19.059965,72.905535,crack
2024-12-03,15:05:44,19.059983,72.905499,
2024-12-03,15:05:45,19.059998,72.905464,
2024-12-03,15:05:46,19.060014,72.905431,crack
2024-12-03,15:05:47,19.060028,72.905401,
2024-12-03,15:05:48,19.060042,72.905371,
2024-12-03,15:05:49,19.060053,72.905344,
2024-12-03,15:05:50,19.06006,72.90533,
2024-12-03,15:05:51,19.060069,72.905314,
2024-12-03,15:05:52,19.060084,72.905283,waterlogging
2024-12-03,15:05:53,19.060091,72.905269,
2024-12-03,15:05:54,19.060107,72.905235,
2024-12-03,15:05:55,19.060121,72.905203,uneven surface
2024-12-03,15:05:56,19.060135,72.905171,debris
2024-12-03,15:05:57,19.060153,72.905135,pothole
2024-12-03,15:05:58,19.060173,72.905094,
2024-12-03,15:05:59,19.060195,72.90505,
2024-12-03,15:06:00,19.060214,72.905006,
2024-12-03,15:06:01,19.060235,72.904959,
2024-12-03,15:06:02,19.060258,72.90491,
2024-12-03,15:06:03,19.060276,72.904858,
2024-12-03,15:06:04,19.0603,72.90481,waterlogging
2024-12-03,15:06:05,19.060322,72.904759,uneven surface
2024-12-03,15:06:06,19.060337,72.904715,uneven surface
2024-12-03,15:06:07,19.060354,72.904672,
2024-12-03,15:06:08,19.06037,72.904632,debris
2024-12-03,15:06:09,19.060394,72.904599,
2024-12-03,15:06:10,19.060413,72.904561,
2024-12-03,15:06:11,19.06043,72.904523,
2024-12-03,15:06:12,19.06045,72.904487,pothole
2024-12-03,15:06:13,19.060468,72.904453,uneven surface
2024-12-03,15:06:14,19.060484,72.904413,
2024-12-03,15:06:15,19.060501,72.904376,
2024-12-03,15:06:16,19.060518,72.904341,pothole
2024-12-03,15:06:17,19.06053,72.904301,waterlogging
2024-12-03,15:06:18,19.06054,72.904262,waterlogging
2024-12-03,15:06:19,19.060553,72.904224,uneven surface
2024-12-03,15:06:20,19.060569,72.904189,uneven surface
2024-12-03,15:06:21,19.060594,72.904153,uneven surface
2024-12-03,15:06:22,19.060613,72.904117,
2024-12-03,15:06:23,19.060632,72.90408,
2024-12-03,15:06:24,19.06065,72.904042,
2024-12-03,15:06:25,19.060669,72.904004,crack
2024-12-03,15:06:26,19.060689,72.903965,waterlogging
2024-12-03,15:06:27,19.060708,72.903923,
2024-12-03,15:06:28,19.060726,72.903882,uneven surface
2024-12-03,15:06:29,19.060746,72.903843,
2024-12-03,15:06:30,19.060762,72.903803,waterlogging
2024-12-03,15:06:31,19.060775,72.903763,
2024-12-03,15:06:32,19.060793,72.903725,
2024-12-03,15:06:33,19.060811,72.903688,uneven surface
2024-12-03,15:06:34,19.060825,72.903652,waterlogging
2024-12-03,15:06:35,19.060842,72.903617,uneven surface
2024-12-03,15:06:36,19.060859,72.903582,
2024-12-03,15:06:37,19.060876,72.903549,
2024-12-03,15:06:38,19.060892,72.90352,
2024-12-03,15:06:39,19.060908,72.90349,
2024-12-03,15:06:40,19.060922,72.903462,
2024-12-03,15:06:41,19.06094,72.903424,
2024-12-03,15:06:42,19.060945,72.90341,
2024-12-03,15:06:43,19.060955,72.903382,pothole
2024-12-03,15:06:44,19.060973,72.903345,uneven surface
2024-12-03,15:06:45,19.060978,72.903332,
2024-12-03,15:06:46,19.060996,72.903297,
2024-12-03,15:06:47,19.061001,72.903285,
2024-12-03,15:06:48,19.061013,72.903255,crack
2024-12-03,15:06:49,19.061026,72.903223,
2024-12-03,15:06:50,19.061039,72.903185,
2024-12-03,15:06:51,19.061056,72.903143,
2024-12-03,15:06:52,19.061078,72.903101,
2024-12-03,15:06:53,19.061098,72.90306,
2024-12-03,15:06:54,19.061116,72.903019,
2024-12-03,15:06:55,19.061135,72.90298,
2024-12-03,15:06:56,19.061152,72.902942,waterlogging
2024-12-03,15:06:57,19.061168,72.902906,
2024-12-03,15:06:58,19.061184,72.90287,pothole
2024-12-03,15:06:59,19.0612,72.902835,waterlogging
2024-12-03,15:07:00,19.06122,72.902795,
2024-12-03,15:07:01,19.061242,72.902754,uneven surface
2024-12-03,15:07:02,19.061264,72.902711,
2024-12-03,15:07:03,19.061288,72.902664,crack
2024-12-03,15:07:04,19.061311,72.902614,crack
2024-12-03,15:07:05,19.061333,72.90256,uneven surface
2024-12-03,15:07:06,19.06135,72.902503,
2024-12-03,15:07:07,19.061369,72.902444,
2024-12-03,15:07:08,19.061389,72.902384,crack
2024-12-03,15:07:09,19.06141,72.902329,
2024-12-03,15:07:10,19.06143,72.902275,debris
2024-12-03,15:07:11,19.061447,72.902224,
2024-12-03,15:07:12,19.061461,72.902177,debris
2024-12-03,15:07:13,19.06148,72.902131,pothole
2024-12-03,15:07:14,19.061499,72.902088,crack
2024-12-03,15:07:15,19.061518,72.902047,
2024-12-03,15:07:16,19.061534,72.902008,
2024-12-03,15:07:17,19.061551,72.901964,waterlogging
2024-12-03,15:07:18,19.061565,72.901921,
2024-12-03,15:07:19,19.06158,72.901876,
2024-12-03,15:07:20,19.061604,72.901825,uneven surface
2024-12-03,15:07:21,19.061622,72.901778,
2024-12-03,15:07:22,19.061639,72.90173,
2024-12-03,15:07:23,19.061657,72.901682,
2024-12-03,15:07:24,19.061675,72.901635,debris
2024-12-03,15:07:25,19.061697,72.901589,
2024-12-03,15:07:26,19.061716,72.901549,crack
2024-12-03,15:07:27,19.061737,72.901502,
2024-12-03,15:07:28,19.061756,72.901458,
2024-12-03,15:07:29,19.061776,72.901414,
2024-12-03,15:07:30,19.061795,72.90137,pothole
2024-12-03,15:07:31,19.061812,72.901331,waterlogging
2024-12-03,15:07:32,19.06183,72.901292,
2024-12-03,15:07:33,19.061846,72.901256,crack
2024-12-03,15:07:34,19.061865,72.901219,crack
2024-12-03,15:07:35,19.061881,72.901184,pothole
2024-12-03,15:07:36,19.061898,72.901152,
2024-12-03,15:07:37,19.061912,72.901119,
2024-12-03,15:07:38,19.061927,72.901083,
2024-12-03,15:07:39,19.061943,72.901047,waterlogging
2024-12-03,15:07:40,19.061958,72.901013,
2024-12-03,15:07:41,19.061968,72.900979,
2024-12-03,15:07:42,19.061981,72.900939,pothole
2024-12-03,15:07:43,19.061993,72.900904,
2024-12-03,15:07:44,19.062001,72.900867,
2024-12-03,15:07:45,19.062017,72.900836,
2024-12-03,15:07:46,19.062021,72.900828,debris
2024-12-03,15:07:47,19.062027,72.900818,
2024-12-03,15:07:48,19.06203,72.900808,
2024-12-03,15:07:49,19.062034,72.900799,debris
2024-12-03,15:07:50,19.062036,72.900794,
2024-12-03,15:07:51,19.062038,72.900793,
2024-12-03,15:07:52,19.062039,72.90079,
2024-12-03,15:07:53,19.06204,72.900786,crack
2024-12-03,15:07:54,19.062044,72.900777,pothole
2024-12-03,15:07:55,19.062047,72.900767,
2024-12-03,15:07:56,19.062049,72.900757,crack
2024-12-03,15:07:57,19.062051,72.900743,uneven surface
2024-12-03,15:07:58,19.062051,72.90073,uneven surface
2024-12-03,15:07:59,19.062048,72.900721,
2024-12-03,15:08:00,19.062043,72.900718,
2024-12-03,15:08:01,19.062042,72.900711,debris
2024-12-03,15:08:02,19.062038,72.900703,
2024-12-03,15:08:03,19.062037,72.900702,
2024-12-03,15:08:04,19.062042,72.900706,uneven surface
2024-12-03,15:08:05,19.062043,72.900709,waterlogging
2024-12-03,15:08:06,19.062045,72.900711,
2024-12-03,15:08:07,19.062044,72.900712,debris
2024-12-03,15:08:08,19.062044,72.900712,uneven surface
2024-12-03,15:08:09,19.062044,72.900712,debris
